0.0,1.0,1.0053084768997222
0.0,1.0,1.005157172007302
0.0,1.0,1.0301884099489629
0.0,1.0,1.0298874185965035
0.0,1.0,1.016498085633838
0.0,1.0,1.0446279874115474
0.0,1.0,1.0477925449289165
0.0,1.0,1.0281207773930223
0.0,1.0,1.013696887857172
0.0,1.0,1.0145995895416562
0.0,1.0,1.0073127227628187
0.0,1.0,1.023369989943605
0.0,1.0,1.0161179946545436
0.0,1.0,1.0202130867043506
0.0,1.0,1.0146579955559516
0.0,1.0,1.0347058649276561
0.0,1.0,1.020836078565406
0.0,1.0,1.01662002225212
0.0,1.0,1.0353517730032236
0.0,1.0,0.9951658119234454
0.0,1.0,0.9929132018949636
0.0,1.0,0.9933671206438122
0.0,1.0,0.983593424201764
0.0,1.0,1.0268428234850289
0.0,1.0,1.0217738543961568
0.0,1.0,1.0200463073673176
0.0,1.0,1.0114088938433423
0.0,1.0,0.9806268169595616
0.0,1.0,1.0139392946609391
0.0,1.0,0.9808412365224292
0.0,1.0,0.9806805992785858
0.0,1.0,0.9697737638783284
0.0,1.0,0.9761453720497407
0.0,1.0,0.9919888330680476
0.0,1.0,1.0052797044728217
0.0,1.0,0.9664888771471952
0.0,1.0,0.9670400441540841
0.0,1.0,0.9796963005590592
0.0,1.0,0.9573300989574522
0.0,1.0,0.9922471912409807
0.0,1.0,0.985663703265457
0.0,1.0,0.9839395355262363
0.0,1.0,0.9651367657829326
0.0,1.0,0.986340001595024
0.0,1.0,0.9404312633021661
0.0,1.0,0.9802103099505126
0.0,1.0,0.9678234871762638
0.0,1.0,0.9384129717276555
0.0,1.0,0.9603135072596987
0.0,1.0,0.9267430772370482
0.0,1.0,0.9392187564295308
0.0,1.0,0.929285825626074
0.0,1.0,0.921891050660373
0.0,1.0,0.9383183304089606
0.0,1.0,0.9040030848247892
0.0,1.0,0.935185936802411
0.0,1.0,0.9379702080009548
0.0,1.0,0.9329689693421949
0.0,1.0,0.9320522645124197
0.0,1.0,0.9241731473680767
0.0,1.0,0.9180729264656216
0.0,1.0,0.9105460796930582
0.0,1.0,0.9048225960842272
0.0,1.0,0.9010125510584515
0.0,1.0,0.871048411821848
0.0,1.0,0.8773155953364398
0.0,1.0,0.8882249621700616
0.0,1.0,0.8545179930948537
0.0,1.0,0.8472383569897969
0.0,1.0,0.8799927917742133
0.0,1.0,0.8650951996520936
0.0,1.0,0.8572773759928254
0.0,1.0,0.8749002906684346
0.0,1.0,0.8519141990062561
0.0,1.0,0.8263228651546265
0.0,1.0,0.8311754390970875
0.0,1.0,0.8066151870767406
